EPA ID,Site ID,Name,Address,City,County,FIPS,State,ZIP code,Latitude,Longitude,NPL status,NPL status date,HRS score
NY0002455756,0204175,CONSOLIDATED IRON AND METAL,EAST END OF WASHINGTON STREET,NEWBURGH,ORANGE,36071,NY,12550,41.498,-74.0056,Deleted from NPL,12/03/14,50
NY0213820830,0202425,SENECA ARMY DEPOT,FAYETTE RD,ROMULUS,SENECA,36099,NY,14541,42.75,-76.8544,Final,08/30/90,35.52
NY4571924451,0202438,GRIFFISS AIR FORCE BASE (11 AREAS),GRIFFISS AIR FORCE BASE,ROME,ONEIDA,36065,NY,13440,43.2333,-75.4166,Final,07/22/87,34.2
NY4571924774,0202439,PLATTSBURGH AIR FORCE BASE,PLATTSBURGH AFB,PLATTSBURGH,CLINTON,36019,NY,12901,44.6575,-73.4647,Final,11/21/89,30.34
NY7890008975,0202841,BROOKHAVEN NATIONAL LABORATORY (USDOE),53 BELL AVE,UPTON,SUFFOLK,36103,NY,11961,40.86,-72.8695,Final,11/21/89,39.92
NYC200400810,0206479,WOLFF-ALPORT CHEMICAL COMPANY,1125-1139 IRVING AVENUE,RIDGEWOOD,QUEENS,36081,NY,11385,40.6926,-73.902,Final,05/12/14,0
NYD000337295,0201184,LIBERTY INDUSTRIAL FINISHING,55 MOTOR PARKWAY,FARMINGDALE,NASSAU,36059,NY,11735,40.7262,-73.4488,Final,06/10/86,50.65
NYD000511360,0201187,SYOSSET LANDFILL,150 MILLER PLACE,OYSTER BAY,NASSAU,36059,NY,11791,40.7988,-73.5097,Deleted from NPL,04/28/05,54.27
NYD000511451,0201188,"NEPERA CHEMICAL CO., INC.",COUNTY RT 4,MAYBROOK,ORANGE,36071,NY,12543,41.4643,-74.2447,Final,06/10/86,39.87
NYD000511493,0201191,RAMAPO LANDFILL,RTE 59,RAMAPO,ROCKLAND,36087,NY,10974,41.14,-74.1613,Final,09/08/83,44.73
NYD000511576,0201192,CLOTHIER DISPOSAL,SOUTH GRANBY ROAD COUNTY ROAD 55,TOWN OF GRANBY,OSWEGO,36075,NY,13069,43.2472,-76.4127,Deleted from NPL,02/08/96,34.48
NYD000511659,0201196,POLLUTION ABATEMENT SERVICES,55 SENECA ST,OSWEGO,OSWEGO,36075,NY,13126,43.47,-76.4833,Final,09/08/83,0
NYD000511733,0201202,YORK OIL CO.,N LAWRENCE RD,MOIRA,FRANKLIN,36033,NY,12957,44.8225,-74.5751,Final,09/08/83,47.7
NYD000511857,0201207,FMC CORP. (DUBLIN ROAD LANDFILL),DUBLIN ROAD,TOWN OF SHELBY,ORLEANS,36073,NY,14103,43.2172,-78.4417,Final,06/10/86,32.9
NYD000512335,0201218,DEWEY LOEFFEL LANDFILL,MEAD ROAD,NASSAU,RENSSELAER,36083,NY,12123,42.5609,-73.5604,Final,03/10/11,50
NYD000512459,0201219,"MATTIACE PETROCHEMICAL CO., INC.",GARVIES POINT ROAD,GLEN COVE,NASSAU,36059,NY,11542,40.8608,-73.6432,Final,03/31/89,31.9
NYD000514257,0201266,NIAGARA COUNTY REFUSE,WITMER RD,WHEATFIELD,NIAGARA,36063,NY,14150,43.0605,-78.9061,Deleted from NPL,07/30/04,39.85
NYD000606947,0201290,LOVE CANAL,E OF 97TH ST/W OF 99TH ST,NIAGARA FALLS,NIAGARA,36063,NY,14304,43.0797,-78.9494,Deleted from NPL,09/30/04,52.23
NYD000813428,0201302,"JONES CHEMICALS, INC.",100 SUNNY SOL BLVD,CALEDONIA,LIVINGSTON,36051,NY,14423,42.9765,-77.8455,Final,02/21/90,33.62
NYD000831644,0201306,HOOKER (HYDE PARK),HYDE PARK BLVD,NIAGARA FALLS,NIAGARA,36063,NY,14304,43.1311,-79.0366,Deleted from NPL,10/23/13,0
NYD001344456,0204218,JACKSON STEEL,435 FIRST STREET,MINEOLA/NORTH HEMPSTEAD,NASSAU,36059,NY,11501,40.7388,-73.6526,Final,02/04/00,50
NYD001485226,0201324,ANCHOR CHEMICALS,500 WEST JOHN STREET,HICKSVILLE,NASSAU,36059,NY,11801,40.7663,-73.5463,Deleted from NPL,09/30/99,37.2
NYD001533165,0201325,"SMS INSTRUMENTS, INC.",120 MARCUS BLVD,DEER PARK,SUFFOLK,36103,NY,11729,40.76,-73.3184,Deleted from NPL,09/13/10,0
NYD001667872,0202850,"RADIUM CHEMICAL CO., INC.",66-06 27TH STREET,QUEENS,QUEENS,36081,NY,11377,40.76,-73.9025,Deleted from NPL,03/24/95,0
NYD002041531,0201335,"LAWRENCE AVIATION INDUSTRIES, INC.",SHEEP PASTURE ROAD,PORT JEFFERSON STATION,SUFFOLK,36103,NY,11776,40.9281,-73.0691,Final,02/04/00,50
NYD002044584,0201338,CLAREMONT POLYCHEMICAL,501 WINDING ROAD,OLD BETHPAGE,NASSAU,36059,NY,11804,40.7576,-73.4432,Final,06/10/86,31.62
NYD002050110,0201344,GENZALE PLATING CO.,288 NEW HYDE PARK ROAD,FRANKLIN SQUARE,NASSAU,36059,NY,11010,40.7153,-73.6777,Final,07/22/87,33.79
NYD002059517,0201346,"TRONIC PLATING CO., INC.",168 CENTRAL AVENUE,FARMINGDALE,SUFFOLK,36103,NY,11735,40.7538,-73.4077,Deleted from NPL,10/15/01,45.14
NYD002066330,0201350,AMERICAN THERMOSTAT CO.,RTE 23 B,SOUTH CAIRO,GREENE,36039,NY,12482,42.2669,-73.9411,Final,09/08/83,33.61
NYD002232957,0201452,"ROBINTECH, INC./NATIONAL PIPE CO.",3421 OLD VESTAL ROAD,TOWN OF VESTAL,BROOME,36007,NY,13850,42.1049,-75.9922,Final,06/10/86,30.75
NYD002920312,0201477,HOOKER CHEMICAL & PLASTICS CORP./RUCO POLYMER CORP.,NEW SOUTH ROAD,HICKSVILLE,NASSAU,36059,NY,11801,40.7575,-73.5041,Final,06/10/86,41.6
NYD010959757,0201491,MARATHON BATTERY CORP.,KEMBLE AVENUE,COLD SPRINGS,PUTNAM,36079,NY,10516,41.4161,-73.9547,Deleted from NPL,10/18/96,30.27
NYD010968014,0201492,CARROLL & DUBIES SEWAGE DISPOSAL,CANAL STREET,PORT JERVIS,ORANGE,36071,NY,12771,41.3942,-74.6681,Final,02/21/90,33.74
NYD013468939,0201507,LUDLOW SAND & GRAVEL,HOLMAN CITY RD,CLAYVILLE,ONEIDA,36065,NY,13322,42.9591,-75.2263,Deleted from NPL,12/02/13,36.88
NYD047650197,0204167,STANTON CLEANERS AREA GROUND WATER CONTAMINATION,110 CUTTER MILL ROAD,GREAT NECK,NASSAU,36059,NY,11021,40.7823,-73.7341,Final,05/10/99,35.76
NYD048148175,0201552,"MERCURY REFINING, INC.",26 RAILROAD AVE,COLONIE,ALBANY,36001,NY,12205,42.6897,-73.8041,Final,09/08/83,44.58
NYD066813064,0201588,HOPEWELL PRECISION,15 RYAN RD,HOPEWELL JUNCTION,DUTCHESS,36027,NY,12533,41.6116,-73.7814,Final,04/27/05,50
NYD067532580,0203341,DIAZ CHEMICAL,40 JACKSON ST. AREA A,HOLLEY,ORLEANS,36073,NY,14470,43.2229,-78.0292,Final,07/22/04,50
NYD072366453,0202634,"ACTION ANODIZING, PLATING, & POLISHING CORP.",33 DIXON AVE.,COPIAGUE,SUFFOLK,36103,NY,11701,40.6844,-73.4061,Deleted from NPL,09/29/95,34.72
NYD073675514,0201604,"FACET ENTERPRISES, INC.",RTE 14,ELMIRA,CHEMUNG,36015,NY,14903,42.1325,-76.8291,Final,09/08/83,46.67
NYD075784165,0201614,KENMARK TEXTILE CORP.,921 CONKLIN ST (P.O. BOX 298),FARMINGDALE,SUFFOLK,36103,NY,11735,40.7384,-73.4264,Deleted from NPL,05/01/95,31.72
NYD091972554,0201644,GENERAL MOTORS (CENTRAL FOUNDRY DIVISION),ROOSEVELT TOURIN ROAD,MASSENA,ST. LAWRENCE,36089,NY,13662,44.9838,-74.7327,Final,09/21/84,40.71
NYD125499673,0202636,COMPUTER CIRCUITS,145 MARCUS BOULEVARD,HAUPPAUGE,SUFFOLK,36103,NY,11788,40.8131,-73.2461,Final,05/10/99,50
NYD980421176,0201687,SOLVENT SAVERS,UNION VALLEY RD,LINCKLAEN,CHENANGO,36017,NY,13052,42.665,-75.8766,Final,09/08/83,34.78
NYD980506679,0201695,WARWICK LANDFILL,PENALUNA RD/OLD TUXEDO/DUTCH H,WARWICK,ORANGE,36071,NY,10990,41.2388,-74.27,Deleted from NPL,07/06/01,0
NYD980506810,0201706,HOOKER (102ND STREET),102 ST,NIAGARA FALLS,NIAGARA,36063,NY,14304,43.0702,-78.9422,Deleted from NPL,08/05/04,30.48
NYD980506901,0201714,ISLIP MUNICIPAL SANITARY LANDFILL,BLYDENBURG RD/LG ISLAND MOTOR,ISLIP,SUFFOLK,36103,NY,11751,40.8178,-73.1829,Final,03/31/89,33.39
NYD980506927,0201716,JOHNSTOWN CITY LANDFILL,W FULTON S EXT,TOWN OF JOHNSTOWN,FULTON,36035,NY,12095,43.043,-74.393,Final,06/10/86,48.36
NYD980507495,0201751,PFOHL BROTHERS LANDFILL,PFOHL RD,CHEEKTOWAGA,ERIE,36029,NY,14225,42.9438,-78.7025,Deleted from NPL,09/22/08,0
NYD980507677,0201764,SIDNEY LANDFILL,RICHARDSON HILL RD,SIDNEY,DELAWARE,36025,NY,13839,42.2577,-75.243,Final,03/31/89,29.36
NYD980507693,0201766,BATAVIA LANDFILL,GALLOWAY & KELSEY RD,BATAVIA,GENESEE,36037,NY,14020,43.0197,-78.2561,Deleted from NPL,11/29/05,50.18
NYD980507735,0201770,RICHARDSON HILL ROAD LANDFILL/POND,RICHARDSON HILL RD,SIDNEY CENTER,DELAWARE,36025,NY,13839,42.2527,-75.2491,Final,07/22/87,34.86
NYD980509285,0201830,"TRI-CITIES BARREL CO., INC.",ADJ. TO ROUTE 7 I-88,PORT CRANE,BROOME,36007,NY,13833,42.158,-75.8119,Final,10/04/89,44.06
NYD980509376,0201836,VOLNEY MUNICIPAL LANDFILL,SILK ROAD,TOWN OF VOLNEY,OSWEGO,36075,NY,13069,43.3605,-76.3791,Final,06/10/86,32.89
NYD980528335,0201858,GE MOREAU,FT EDWARD & WM ST,SOUTH GLENS FALLS,SARATOGA,36091,NY,12803,43.283,-73.6291,Final,09/08/83,58.21
NYD980528475,0201867,CORTESE LANDFILL,SOUTH OF ROUTE 97,VIL OF NARROWSBURG,SULLIVAN,36105,NY,12764,41.6005,-75.065,Final,06/10/86,32.11
NYD980528657,0201877,OLEAN WELL FIELD,LAUREN ST,OLEAN,CATTARAUGUS,36009,NY,14760,42.0694,-78.4047,Final,09/08/83,44.46
NYD980530265,0201887,PETER COOPER,PALMER STREET,GOWANDA,CATTARAUGUS,36009,NY,14070,42.4587,-78.9275,Final,03/06/98,50
NYD980531727,0201951,OLD BETHPAGE LANDFILL,ROUND SWAMP RD,OYSTER BAY,NASSAU,36059,NY,11804,40.7569,-73.4472,Final,09/08/83,58.83
NYD980534556,0202045,JONES SANITATION,CARDINAL RD,HYDE PARK,DUTCHESS,36027,NY,12538,41.795,-73.902,Deleted from NPL,09/23/05,52.52
NYD980535124,0202084,MALTA ROCKET FUEL AREA,PLAINS RD,MALTA,SARATOGA,36091,NY,12020,42.9638,-73.7583,Final,07/22/87,33.62
NYD980535165,0202088,SARNEY FARM,BENSON HILL RD,AMENIA,DUTCHESS,36027,NY,12501,41.7555,-73.5613,Final,06/10/86,33.2
NYD980535181,0202090,"SEALAND RESTORATION, INC.",PRAY RD,LISBON,ST. LAWRENCE,36089,NY,13669,44.7036,-75.3615,Final,08/30/90,29.36
NYD980535215,0202093,SINCLAIR REFINERY,S BROOKLYN AVE,WELLSVILLE,ALLEGANY,36003,NY,14895,42.1088,-77.9416,Final,09/08/83,53.9
NYD980535652,0202121,APPLIED ENVIRONMENTAL SERVICES,ONE SHORE RD,GLENWOOD LANDING,NASSAU,36059,NY,11545,40.823,-73.6466,Final,06/10/86,41.15
NYD980592547,0202124,PETER COOPER CORPORATION (MARKHAMS),BENTLY ROAD,DAYTON,CATTARAUGUS,36009,NY,14138,42.3928,-79.0125,Deleted from NPL,09/20/10,0
NYD980593099,0202125,FULTON TERMINALS,RTE 57,FULTON,OSWEGO,36075,NY,13069,43.3569,-76.4274,Final,09/08/83,36.5
NYD980650667,0202142,KENTUCKY AVENUE WELL FIELD,KENTUCKY AVE,HORSEHEADS,CHEMUNG,36015,NY,14845,42.1458,-76.8283,Final,09/08/83,39.65
NYD980651087,0202150,HOOKER (S AREA),BUFFALO AVE,NIAGARA FALLS,NIAGARA,36063,NY,14303,43.0757,-79.0054,Final,09/08/83,51.62
NYD980652259,0202151,WIDE BEACH DEVELOPMENT,WIDE BEACH RD,BRANT,ERIE,36029,NY,14027,42.5866,-79.1286,Deleted from NPL,08/30/94,56.58
NYD980652267,0202152,VESTAL WATER SUPPLY WELL 4-2,605 VESTAL PKWY,VESTAL,BROOME,36007,NY,13850,42.1102,-75.9972,Deleted from NPL,09/30/99,42.24
NYD980652275,0202153,BREWSTER WELL FIELD,MAIN ST /SE,PUTNAM COUNTY,PUTNAM,36079,NY,10509,41.4016,-73.6,Final,09/08/83,37.93
NYD980654206,0202155,PORT WASHINGTON LANDFILL,WEST SHORE RD,PORT WASHINGTON,NASSAU,36059,NY,11050,40.818,-73.6666,Final,09/08/83,45.46
NYD980664361,0202182,NIAGARA MOHAWK POWER CORP. (SARATOGA SPRINGS PLANT),EAST AVENUE & EXCELCIOR RD,SARATOGA SPRINGS,SARATOGA,36091,NY,12866,43.09,-73.7761,Final,02/21/90,35.48
NYD980753420,0202187,MACKENZIE CHEMICAL WORKS,1 CORDELLO AVENUE,CENTRAL ISLIP,SUFFOLK,36103,NY,11722,40.7888,-73.2052,Final,09/13/01,50
NYD980762520,0202198,NORTH SEA MUNICIPAL LANDFILL,MAJORS PATH,NORTH SEA,SUFFOLK,36103,NY,11968,40.9291,-72.4013,Deleted from NPL,09/27/05,33.74
NYD980763767,0202228,VESTAL WATER SUPPLY WELL 1-1,605 VESTAL PKWY,VESTAL,BROOME,36007,NY,13850,42.0902,-76.0557,Final,09/08/83,37.93
NYD980763841,0202229,HUDSON RIVER PCBS,NO STREET APPLICABLE,HUDSON RIVER,WASHINGTON,36115,NY,12801,43.1102,-73.5765,Final,09/21/84,54.66
NYD980768675,0202235,BEC TRUCKING,STEWART RD,VESTAL,BROOME,36007,NY,13850,42.0976,-75.9983,Deleted from NPL,10/14/92,30.75
NYD980768683,0202236,"BIOCLINICAL LABORATORIES, INC.",1585-I SMITHTOWN AVE,BOHEMIA,SUFFOLK,36103,NY,11716,40.7833,-73.1102,Deleted from NPL,09/09/94,32.91
NYD980768691,0202237,COLESVILLE MUNICIPAL LANDFILL,EAST WINDSOR RD,TOWN OF COLESVILLE,BROOME,36007,NY,13813,42.1604,-75.5894,Final,06/10/86,30.26
NYD980768717,0202239,"GOLDISC RECORDINGS, INC.",725 BROADWAY,HOLBROOK,SUFFOLK,36103,NY,11741,40.7745,-73.0647,Final,06/10/86,33.39
NYD980768774,0202245,PREFERRED PLATING CORP.,32 ALLEN BLVD,FARMINGDALE,SUFFOLK,36103,NY,11735,40.7158,-73.4253,Final,06/10/86,35.06
NYD980780670,0202257,BYRON BARREL & DRUM,TOWN LINE ROAD,BYRON TOWNSHIP,GENESEE,36037,NY,14422,43.1191,-78.1103,Final,06/10/86,37.27
NYD980780746,0202264,ENDICOTT VILLAGE WELL FIELD,S. GRIPPEN AVENUE,VILLAGE OF ENDICOTT,BROOME,36007,NY,13760,42.0861,-76.0861,Final,06/10/86,35.57
NYD980780779,0202267,HERTEL LANDFILL,RTE 44/55 BEDELL AVE & TUCKERS,PLATTEKILL,ULSTER,36111,NY,12568,41.688,-74.0388,Final,06/10/86,33.62
NYD980780795,0202269,KATONAH MUNICIPAL WELL,JAY STREET,TOWN OF BEDFORD,WESTCHESTER,36119,NY,10536,41.2591,-73.6829,Deleted from NPL,03/20/00,35.35
NYD980780878,0202277,SUFFERN VILLAGE WELL FIELD,NORTH END OF RAMAPO AVENUE,VILLAGE OF SUFFERN,ROCKLAND,36087,NY,10901,41.1162,-74.159,Deleted from NPL,05/28/93,35.57
NYD980785661,0202284,HAVILAND COMPLEX,ROUTE 9G & HAVILAND ROAD,TOWN OF HYDE PARK,DUTCHESS,36027,NY,12538,41.7711,-73.908,Final,06/10/86,33.62
NYD981184229,0202301,CIRCUITRON CORP.,82 MILBAR BOULEVARD,EAST FARMINGDALE,SUFFOLK,36103,NY,11735,40.7495,-73.4195,Final,03/31/89,54.27
NYD981486947,0202329,CONKLIN DUMPS,ROUTE 7,CONKLIN,BROOME,36007,NY,13748,42.05,-75.818,Deleted from NPL,04/25/97,33.93
NYD981486954,0202330,ROWE INDUSTRIES GROUND WATER CONTAMINATION,SAG HARBOR-BRIDGEHAMPTON TURNPIKE,NOYACK/SAG HARBOR,SUFFOLK,36103,NY,11963,40.9827,-72.3,Final,07/22/87,31.94
NYD981560915,0202360,HITEMAN LEATHER,173 SOUTH STREET,WEST WINFIELD,HERKIMER,36043,NY,13491,42.8833,-75.1958,Deleted from NPL,02/13/11,0
NYD981560923,0202361,FOREST GLEN MOBILE HOME SUBDIVISION,"LISA LANE, CARRIE DRIVE AND T. MARK DRV.",NIAGARA FALLS,NIAGARA,36063,NY,14301,43.1127,-78.9995,Final,11/21/89,0
NYD981561954,0202366,C & J DISPOSAL LEASING CO. DUMP,ROUTE 12B,HAMILTON,MADISON,36053,NY,13346,42.8638,-75.5687,Deleted from NPL,09/20/94,35.1
NYD981566417,0203408,GCL TIE AND TREATING INC.,DELAWARE AVENUE,VILLAGE OF SIDNEY,DELAWARE,36025,NY,13838,42.3005,-75.4133,Final,05/31/94,48.54
NYD982272734,0202609,ROSEN BROTHERS SCRAP YARD/DUMP,PENDELTON ST.,CORTLAND,CORTLAND,36023,NY,13045,42.5916,-76.1752,Final,03/31/89,51.35
NYD986882660,0202972,LI TUNGSTEN CORP.,GARVIES POINT RD.,GLEN COVE,NASSAU,36059,NY,11542,40.8609,-73.6407,Final,10/14/92,50
NYD986913580,0203382,ONONDAGA LAKE,NOT AVAILABLE,SYRACUSE,ONONDAGA,36067,NY,13209,43.0694,-76.208,Final,12/16/94,50
NYD986950012,0203945,MOHONK ROAD INDUSTRIAL PLANT,186 MOHONK ROAD,HIGH FALLS,ULSTER,36111,NY,12440,41.8166,-74.1344,Final,01/19/99,50
NYD986950251,0203481,LEHIGH VALLEY RAILROAD,GULF ROAD,LE ROY,GENESEE,36037,NY,14482,42.992,-77.9333,Final,01/19/99,50
NYD986965333,0204284,CROWN CLEANERS OF WATERTOWN INC.,3595 STATE ROUTE 3,CARTHAGE,JEFFERSON,36045,NY,13619,44.0229,-75.6518,Final,09/05/02,49
NYD991292004,0202422,"PASLEY SOLVENTS & CHEMICALS, INC.",565 COMMERCIAL AVENUE,HEMPSTEAD,NASSAU,36059,NY,11530,40.7291,-73.6122,Deleted from NPL,09/26/11,0
NYN000204289,0204289,CAYUGA GROUNDWATER CONTAMINATION SITE,STATE ROUTE 326,UNION SPRINGS,CAYUGA,36011,NY,13160,42.8805,-76.6425,Final,09/05/02,50
NYN000204407,0204407,PENINSULA BOULEVARD GROUNDWATER PLUME,PENINSULA BOULEVARD AND HAMILTON AVENUE,HEWLETT,NASSAU,36059,NY,11557,40.6428,-73.7064,Final,07/22/04,50
NYN000206222,0206222,GOWANUS CANAL,BUTLER ST (BETWEEN BOND ST AND NEVINS ST,BROOKLYN,KINGS,36047,NY,11231,40.6789,-73.9942,Final,03/04/10,50
NYN000206282,0206282,NEWTOWN CREEK,SOUTH END OF IVY HILL ROAD,"BROOKLYN, QUEENS",KINGS,36047,NY,11222,40.7151,-73.9307,Final,09/29/10,50
NYN000206296,0206296,BLACK RIVER PCBS,END OF HEWITT DRIVE,TOWN OF CHAMPION,JEFFERSON,36045,NY,13619,43.9842,-75.6775,Final,09/29/10,48.03
NYN000206456,0206456,EIGHTEENMILE CREEK,198-300 MILL STREET,LOCKPORT,NIAGARA,36063,NY,14094,43.1813,-78.6895,Final,03/15/12,50
NYSFN0204190,0204190,ELLENVILLE SCRAP IRON AND METAL,34 CAPE ROAD,ELLENVILLE,ULSTER,36111,NY,12428,41.724,-74.4055,Final,09/05/02,50.27
NYSFN0204234,0204234,OLD ROOSEVELT FIELD CONTAMINATED GW AREA,CLINTON ROAD/OLD COUNTRY ROAD,GARDEN CITY,NASSAU,36059,NY,11530,40.7336,-73.6184,Final,05/11/00,50
NYSFN0204269,0204269,SHENANDOAH ROAD GROUNDWATER CONTAMINATION,"SHENANDOAH RD & BURBANK RD, SEYMOUR LANE",EAST FISHKILL,DUTCHESS,36027,NY,12533,41.5261,-73.7922,Final,06/14/01,50
OH0000563122,0507548,COPLEY SQUARE PLAZA,2777 COPLEY ROAD,COPLEY,SUMMIT,39153,OH,44321,41.0928,-81.6174,Final,04/27/05,50
OH1170090004,0504928,AIR FORCE PLANT 85,ALUM CREEK DRIVE,COLUMBUS,FRANKLIN,39049,OH,43219,39.9877,-82.8872,Proposed for NPL,01/18/94,50
OH3571924544,0506870,RICKENBACKER AIR NATIONAL GUARD (USAF),1/2 MILE E OF LOCKBOURNE,LOCKBOURNE,FRANKLIN,39049,OH,43217,39.8236,-82.938,Proposed for NPL,01/18/94,50
OH6890008976,0504934,FEED MATERIALS PRODUCTION CENTER (USDOE),2 MI W OF JUNCTION RT 128 & RT 126,FERNALD,,39061,OH,45030,39.2994,-84.6883,Final,11/21/89,57.56
OH6890008984,0504935,MOUND PLANT (USDOE),MOUND RD,MIAMISBURG,MONTGOMERY,39113,OH,45342,39.6264,-84.2862,Final,11/21/89,34.61
OH7571724312,0504939,WRIGHT-PATTERSON AIR FORCE BASE,ST RTE 444,DAYTON,,39057,OH,45324,39.8071,-84.0697,Final,10/04/89,57.85
OHD000377911,0504014,INDUSTRIAL EXCESS LANDFILL,4MI S INTER 619 & CLEVELAND AVENUE,UNIONTOWN,STARK,39151,OH,44685,40.9683,-81.4041,Final,06/10/86,51.13
OHD000382663,0504015,POWELL ROAD LANDFILL,SO SIDE OF POWELL RD 1MI W 202,DAYTON,MONTGOMERY,39113,OH,45424,39.8333,-84.16,Final,09/21/84,31.62
OHD004179339,0504128,"TRW, INC. (MINERVA PLANT)",3860 UNION AVE S,MINERVA,STARK,39151,OH,44657,40.745,-81.09,Final,03/31/89,38.08
OHD004210563,0504150,DOVER CHEMICAL CORP.,3676 DAVIS ROAD NW,DOVER,TUSCARAWAS,39157,OH,44622,40.5398,-81.4944,Proposed for NPL,05/10/93,50
OHD004379970,0504223,ORMET CORP.,ST RTE #7,HANNIBAL,MONROE,39111,OH,43946,39.705,-80.8416,Final,07/22/87,46.44
OHD017506171,0504287,ARCANUM IRON & METAL,POP-RITE LN 5MI OFF RTE 49,DARKE COUNTY,DARKE,39037,OH,45304,39.9819,-84.5491,Deleted from NPL,08/31/01,62.26
OHD018392928,0504305,"UNITED SCRAP LEAD CO., INC.",1425 S DIXIE HWY PO BOX 25,TROY,MIAMI,39109,OH,45373,40.0088,-84.1986,Final,09/21/84,58.15
OHD043730217,0504336,ALLIED CHEMICAL & IRONTON COKE,3330 S 3RD ST,IRONTON,LAWRENCE,39087,OH,45638,38.5057,-82.658,Final,09/08/83,47.05
OHD057243610,0504385,ALSCO ANACONDA,ONE ANACONDA DR,GNADENHUTTEN,TUSCARAWAS,39157,OH,44629,40.3611,-81.4408,Deleted from NPL,11/05/01,42.94
OHD061722211,0504401,LASKIN/POPLAR OIL CO.,717 N POPLAR STREET,JEFFERSON TOWNSHIP,ASHTABULA,39007,OH,44047,41.7436,-80.7815,Deleted from NPL,09/05/00,35.95
OHD063963714,0504404,SKINNER LANDFILL,8750 CINCINNATI DAYTON HIGHWAY,WEST CHESTER,BUTLER,39017,OH,45069,39.3333,-84.3997,Final,09/08/83,30.23
OHD071650592,0504434,SOUTH POINT PLANT,OLD RTE 52 1MILE SOUTH OF OHIO RIVER,SOUTH POINT,LAWRENCE,39087,OH,45680,38.4375,-82.5916,Final,09/21/84,46.33
OHD074705930,0504438,ARMCO INCORPORATION-HAMILTON PLANT,401 AUGSBERGER ROAD,HAMILTON,BUTLER,39017,OH,45011,39.4298,-84.531,Proposed for NPL,04/30/03,69.34
OHD074727793,0504440,CHEM-DYNE,500 FORD BLVD,HAMILTON,BUTLER,39017,OH,45011,39.4079,-84.552,Final,09/08/83,0
OHD076773712,0504445,"PRISTINE, INC.",410 CAVETT AVENUE,READING,HAMILTON,39061,OH,45215,39.2361,-84.4372,Final,09/08/83,35.25
OHD093895787,0504496,"SANITARY LANDFILL CO. (INDUSTRIAL WASTE DISPOSAL CO., INC.)",1855 CARDINGTON ROAD,DAYTON,MONTGOMERY,39113,OH,45409,39.7165,-84.2015,Final,06/10/86,35.57
OHD980509616,0504541,BOWERS LANDFILL,ROCK ISLAND ROAD,CIRCLEVILLE,PICKAWAY,39129,OH,43113,39.6375,-82.9652,Deleted from NPL,10/29/97,50.49
OHD980509657,0504544,BUCKEYE RECLAMATION,STATE ROUTE 214 1MI SOUTH OF I-90,ST. CLAIRSVILLE,BELMONT,39013,OH,43950,40.0472,-80.8416,Final,09/08/83,35.1
OHD980509830,0504558,COSHOCTON LANDFILL,ST RTE 83,FRANKLIN TOWNSHIP,COSHOCTON,39031,OH,43812,40.225,-81.8486,Deleted from NPL,10/07/98,39.14
OHD980509947,0504568,E.H. SCHILLING LANDFILL,RTE 52 & PATRIC RD,HAMILTON TOWNSHIP,LAWRENCE,39087,OH,45695,38.5725,-82.7555,Final,09/08/83,34.56
OHD980510200,0504586,OLD MILL,MILL RD & STATION,ROCK CREEK,ASHTABULA,39007,OH,44084,41.6601,-80.8456,Final,09/08/83,35.95
OHD980609994,0504617,SUMMIT NATIONAL,1240 ALLIANCE ROAD,DEERFIELD TOWNSHIP,PORTAGE,39133,OH,44411,41.024,-81.0971,Final,09/08/83,52.28
OHD980610018,0504619,NEASE CHEMICAL,BENTON RD AKA ST RTE 14A,SALEM,MAHONING,39099,OH,44460,40.9166,-80.8916,Final,09/08/83,47.19
OHD980610042,0504620,REILLY TAR & CHEMICAL CORP. (DOVER PLANT),THIRD ST,DOVER,TUSCARAWAS,39157,OH,44622,40.5175,-81.479,Final,08/30/90,31.38
OHD980611388,0504661,SOUTH DAYTON DUMP & LANDFILL,1976 SPRINGBORO ROAD,MORAINE,MONTGOMERY,39113,OH,45439,39.7294,-84.2194,Proposed for NPL,09/23/04,48.63
OHD980611735,0504684,BIG D CAMPGROUND,3678 CREEK RD,KINGSVILLE,ASHTABULA,39007,OH,44048,41.9041,-80.6527,Final,09/08/83,30.77
OHD980611800,0504688,MIAMI COUNTY INCINERATOR,2200 N COUNTY RD,TROY,MIAMI,39109,OH,45337,40.0741,-84.2241,Final,09/21/84,57.84
OHD980611875,0504693,NORTH SANITARY LANDFILL,200 VALLEYCREST DRIVE,DAYTON,MONTGOMERY,39113,OH,45404,39.7861,-84.1525,Final,05/31/94,50
OHD980611909,0504696,DIAMOND SHAMROCK CORP. (PAINESVILLE WORKS),STATE ROUTE 535,PAINESVILLE,LAKE,39085,OH,44077,41.7583,-81.2583,Proposed for NPL,05/10/93,50
OHD980614549,0504722,CHEMICAL & MINERALS RECLAMATION,5418 CRESCENT AVENUE,CLEVELAND,CUYAHOGA,39035,OH,44102,41.4903,-81.725,Deleted from NPL,12/30/82,7.54
OHD980614572,0504723,FIELDS BROOK,WATER BED OF CREEK R3W T13N,ASHTABULA,ASHTABULA,39007,OH,44004,41.8915,-80.7754,Final,09/08/83,44.95
OHD980794598,0504820,ZANESVILLE WELL FIELD,2200 LINDEN,ZANESVILLE,MUSKINGUM,39119,OH,43701,39.9677,-81.9922,Final,09/08/83,35.59
